state,date,division,index
Pulau Pinang,2022/12/1,4,126.6
Pulau Pinang,2023/1/1,4,126.8
Pulau Pinang,2023/2/1,4,127.6
Pulau Pinang,2023/3/1,4,127.6
Pulau Pinang,2023/4/1,4,127.6
Pulau Pinang,2023/5/1,4,128.2
Pulau Pinang,2023/6/1,4,128.2
Pulau Pinang,2023/7/1,4,128.2
Pulau Pinang,2023/8/1,4,128.5
Pulau Pinang,2023/9/1,4,128.5
Pulau Pinang,2023/10/1,4,128.5
Pulau Pinang,2023/11/1,4,129
Pulau Pinang,2023/12/1,4,129
Pulau Pinang,2024/1/1,4,129.3
Pulau Pinang,2024/2/1,4,135.9
Pulau Pinang,2024/3/1,4,135.9
Pulau Pinang,2024/4/1,4,135.9
Pulau Pinang,2024/5/1,4,136.4
Pulau Pinang,2024/6/1,4,136.4
Pulau Pinang,2024/7/1,4,136.4
Pulau Pinang,2024/8/1,4,136.7
Pulau Pinang,2024/9/1,4,136.7
Pulau Pinang,2024/10/1,4,136.7
Pulau Pinang,2024/11/1,4,137
Pulau Pinang,2024/12/1,4,137
Pulau Pinang,2025/1/1,4,137
Pulau Pinang,2025/2/1,4,137.4
Pulau Pinang,2025/3/1,4,137.4
Pulau Pinang,2025/4/1,4,137.4
Pulau Pinang,2025/5/1,4,137.8
Pulau Pinang,2025/6/1,4,137.8
Pulau Pinang,2025/7/1,4,137.2
Pulau Pinang,2025/8/1,4,137.5
Pulau Pinang,2025/9/1,4,137.6
Pulau Pinang,2025/10/1,4,136.8
Pulau Pinang,2025/11/1,4,136.8
Pulau Pinang,2025/12/1,4,137.2
Pulau Pinang,2026/1/1,4,137.4
Pulau Pinang,2026/2/1,4,138.5
Pulau Pinang,2026/3/1,4,138.6
Sabah,2010/1/1,4,99.4
Sabah,2010/2/1,4,99.8
Sabah,2010/3/1,4,99.8
Sabah,2010/4/1,4,99.8
Sabah,2010/5/1,4,99.8
Sabah,2010/6/1,4,99.8
Sabah,2010/7/1,4,99.8
Sabah,2010/8/1,4,100.3
Sabah,2010/9/1,4,100.3
Sabah,2010/10/1,4,100.3
Sabah,2010/11/1,4,100.5
Sabah,2010/12/1,4,100.6
Sabah,2011/1/1,4,100.6
Sabah,2011/2/1,4,100.6
Sabah,2011/3/1,4,100.6
Sabah,2011/4/1,4,100.6
Sabah,2011/5/1,4,100.8
Sabah,2011/6/1,4,100.8
Sabah,2011/7/1,4,101.2
Sabah,2011/8/1,4,101.9
Sabah,2011/9/1,4,101.9
Sabah,2011/10/1,4,101.9
Sabah,2011/11/1,4,102.1
Sabah,2011/12/1,4,102.1
Sabah,2012/1/1,4,102.1
Sabah,2012/2/1,4,102.4
Sabah,2012/3/1,4,102.4
Sabah,2012/4/1,4,102.4
Sabah,2012/5/1,4,102.6
Sabah,2012/6/1,4,102.6
Sabah,2012/7/1,4,102.6
Sabah,2012/8/1,4,102.8
Sabah,2012/9/1,4,102.8
Sabah,2012/10/1,4,102.8
Sabah,2012/11/1,4,102.9
Sabah,2012/12/1,4,102.9
Sabah,2013/1/1,4,102.9
Sabah,2013/2/1,4,103.4
Sabah,2013/3/1,4,103.4
Sabah,2013/4/1,4,103.4
Sabah,2013/5/1,4,103.7
Sabah,2013/6/1,4,103.7
Sabah,2013/7/1,4,103.7
Sabah,2013/8/1,4,104
Sabah,2013/9/1,4,104
Sabah,2013/10/1,4,104
Sabah,2013/11/1,4,104.2
Sabah,2013/12/1,4,104.2
Sabah,2014/1/1,4,104.9
Sabah,2014/2/1,4,105.5
Sabah,2014/3/1,4,105.5
Sabah,2014/4/1,4,105.5
Sabah,2014/5/1,4,105.8
Sabah,2014/6/1,4,105.8
Sabah,2014/7/1,4,105.8
Sabah,2014/8/1,4,106.2
Sabah,2014/9/1,4,106.2
Sabah,2014/10/1,4,106.2
Sabah,2014/11/1,4,106.6
Sabah,2014/12/1,4,106.6
Sabah,2015/1/1,4,104
Sabah,2015/2/1,4,104.6
Sabah,2015/3/1,4,104.3
Sabah,2015/4/1,4,104.6
Sabah,2015/5/1,4,105
Sabah,2015/6/1,4,105
Sabah,2015/7/1,4,104.9
Sabah,2015/8/1,4,105.5
Sabah,2015/9/1,4,105.5
Sabah,2015/10/1,4,105.5
Sabah,2015/11/1,4,105.8
Sabah,2015/12/1,4,105.8
Sabah,2016/1/1,4,105.8
Sabah,2016/2/1,4,106
Sabah,2016/3/1,4,106
Sabah,2016/4/1,4,106
Sabah,2016/5/1,4,106
Sabah,2016/6/1,4,106
Sabah,2016/7/1,4,106
Sabah,2016/8/1,4,106.7
Sabah,2016/9/1,4,106.7
Sabah,2016/10/1,4,106.7
Sabah,2016/11/1,4,107.1
Sabah,2016/12/1,4,107.1
Sabah,2017/1/1,4,107.1
Sabah,2017/2/1,4,107.3
Sabah,2017/3/1,4,107.3
Sabah,2017/4/1,4,107.3
Sabah,2017/5/1,4,107.4
Sabah,2017/6/1,4,107.4
Sabah,2017/7/1,4,107.4
Sabah,2017/8/1,4,107.7
Sabah,2017/9/1,4,107.7
Sabah,2017/10/1,4,107.7
Sabah,2017/11/1,4,108.1
Sabah,2017/12/1,4,108.1
Sabah,2018/1/1,4,108.1
Sabah,2018/2/1,4,108.5
Sabah,2018/3/1,4,108.5
Sabah,2018/4/1,4,108.5
Sabah,2018/5/1,4,108.6
Sabah,2018/6/1,4,108.2
Sabah,2018/7/1,4,108.8
Sabah,2018/8/1,4,109.4
Sabah,2018/9/1,4,109.6
Sabah,2018/10/1,4,109.6
Sabah,2018/11/1,4,110.1
Sabah,2018/12/1,4,110.1
Sabah,2019/1/1,4,110.1
Sabah,2019/2/1,4,110.3
Sabah,2019/3/1,4,110.3
Sabah,2019/4/1,4,110.3
Sabah,2019/5/1,4,110.4
Sabah,2019/6/1,4,110.4
Sabah,2019/7/1,4,110.4
Sabah,2019/8/1,4,110.5
Sabah,2019/9/1,4,110.5
Sabah,2019/10/1,4,110.5
Sabah,2019/11/1,4,110.7
Sabah,2019/12/1,4,110.7
Sabah,2020/1/1,4,110.7
Sabah,2020/2/1,4,110.8
Sabah,2020/3/1,4,110.8
Sabah,2020/4/1,4,107.1
Sabah,2020/5/1,4,107.1
Sabah,2020/6/1,4,107.1
Sabah,2020/7/1,4,107.1
Sabah,2020/8/1,4,107.2
Sabah,2020/9/1,4,107.2
Sabah,2020/10/1,4,107.2
Sabah,2020/11/1,4,107.3
Sabah,2020/12/1,4,107.3
Sabah,2021/1/1,4,107.3
Sabah,2021/2/1,4,107.4
Sabah,2021/3/1,4,107.4
Sabah,2021/4/1,4,107.4
Sabah,2021/5/1,4,107.5
Sabah,2021/6/1,4,107.5
Sabah,2021/7/1,4,105.2
Sabah,2021/8/1,4,105.2
Sabah,2021/9/1,4,105.2
Sabah,2021/10/1,4,107.5
Sabah,2021/11/1,4,107.6
Sabah,2021/12/1,4,107.6
Sabah,2022/1/1,4,107.6
Sabah,2022/2/1,4,107.9
Sabah,2022/3/1,4,107.9
Sabah,2022/4/1,4,108
Sabah,2022/5/1,4,108.7
Sabah,2022/6/1,4,108.7
Sabah,2022/7/1,4,108.7
Sabah,2022/8/1,4,109.7
Sabah,2022/9/1,4,109.7
Sabah,2022/10/1,4,109.7
Sabah,2022/11/1,4,109.9
Sabah,2022/12/1,4,109.9
Sabah,2023/1/1,4,109.9
Sabah,2023/2/1,4,110.1
Sabah,2023/3/1,4,110.1
Sabah,2023/4/1,4,110.1
Sabah,2023/5/1,4,112.2
Sabah,2023/6/1,4,112.2
Sabah,2023/7/1,4,112.2
Sabah,2023/8/1,4,112.5
Sabah,2023/9/1,4,112.5
Sabah,2023/10/1,4,112.5
Sabah,2023/11/1,4,112.9
Sabah,2023/12/1,4,112.9
Sabah,2024/1/1,4,112.9
Sabah,2024/2/1,4,113.3
Sabah,2024/3/1,4,113.3
Sabah,2024/4/1,4,113.2
Sabah,2024/5/1,4,113.5
Sabah,2024/6/1,4,113.5
Sabah,2024/7/1,4,113.5
Sabah,2024/8/1,4,113.5
Sabah,2024/9/1,4,113.5
Sabah,2024/10/1,4,113.5
Sabah,2024/11/1,4,113.6
Sabah,2024/12/1,4,113.6
Sabah,2025/1/1,4,113.6
Sabah,2025/2/1,4,113.9
Sabah,2025/3/1,4,113.9
Sabah,2025/4/1,4,113.9
Sabah,2025/5/1,4,115.1
Sabah,2025/6/1,4,115.1
Sabah,2025/7/1,4,114.8
Sabah,2025/8/1,4,115.2
Sabah,2025/9/1,4,115.3
Sabah,2025/10/1,4,115.3
Sabah,2025/11/1,4,115.5
Sabah,2025/12/1,4,115.5
Sabah,2026/1/1,4,115.5
Sabah,2026/2/1,4,118.1
Sabah,2026/3/1,4,118.1
Sarawak,2010/1/1,4,98.9
Sarawak,2010/2/1,4,98.9
Sarawak,2010/3/1,4,98.9
Sarawak,2010/4/1,4,98.9
Sarawak,2010/5/1,4,99.3
Sarawak,2010/6/1,4,99.3
Sarawak,2010/7/1,4,99.3
Sarawak,2010/8/1,4,101.2
Sarawak,2010/9/1,4,101.2
Sarawak,2010/10/1,4,101.2
Sarawak,2010/11/1,4,101.3
Sarawak,2010/12/1,4,101.5
Sarawak,2011/1/1,4,101.4
Sarawak,2011/2/1,4,101.6
Sarawak,2011/3/1,4,101.7
Sarawak,2011/4/1,4,101.7
Sarawak,2011/5/1,4,102.2
Sarawak,2011/6/1,4,102.2
Sarawak,2011/7/1,4,102.2
Sarawak,2011/8/1,4,103
Sarawak,2011/9/1,4,103
Sarawak,2011/10/1,4,103
Sarawak,2011/11/1,4,102.9
Sarawak,2011/12/1,4,103
Sarawak,2012/1/1,4,103
Sarawak,2012/2/1,4,102.9
Sarawak,2012/3/1,4,103
Sarawak,2012/4/1,4,103
Sarawak,2012/5/1,4,103.2
Sarawak,2012/6/1,4,103.3
Sarawak,2012/7/1,4,103.3
Sarawak,2012/8/1,4,103.7
Sarawak,2012/9/1,4,103.7
Sarawak,2012/10/1,4,103.7
Sarawak,2012/11/1,4,103.8
Sarawak,2012/12/1,4,103.8
Sarawak,2013/1/1,4,103.7
Sarawak,2013/2/1,4,104.2
Sarawak,2013/3/1,4,104.2
Sarawak,2013/4/1,4,104.2
Sarawak,2013/5/1,4,105.3
Sarawak,2013/6/1,4,105.3
Sarawak,2013/7/1,4,105.3
Sarawak,2013/8/1,4,106
Sarawak,2013/9/1,4,106
Sarawak,2013/10/1,4,106
Sarawak,2013/11/1,4,106.4
Sarawak,2013/12/1,4,106.4
Sarawak,2014/1/1,4,106.6
Sarawak,2014/2/1,4,107.3
Sarawak,2014/3/1,4,107.3
Sarawak,2014/4/1,4,107.3
Sarawak,2014/5/1,4,107.7
Sarawak,2014/6/1,4,107.6
Sarawak,2014/7/1,4,107.6
Sarawak,2014/8/1,4,107.8
Sarawak,2014/9/1,4,107.8
Sarawak,2014/10/1,4,107.8
Sarawak,2014/11/1,4,108.2
Sarawak,2014/12/1,4,108.2
Sarawak,2015/1/1,4,104.6
Sarawak,2015/2/1,4,104.9
Sarawak,2015/3/1,4,104.9
Sarawak,2015/4/1,4,105.3
Sarawak,2015/5/1,4,105.8
Sarawak,2015/6/1,4,105.8
Sarawak,2015/7/1,4,105.7
Sarawak,2015/8/1,4,106.4
Sarawak,2015/9/1,4,106.4
Sarawak,2015/10/1,4,106.4
Sarawak,2015/11/1,4,106.8
Sarawak,2015/12/1,4,106.8
Sarawak,2016/1/1,4,106.8
Sarawak,2016/2/1,4,108.3
Sarawak,2016/3/1,4,108.3
Sarawak,2016/4/1,4,108.3
Sarawak,2016/5/1,4,108.5
Sarawak,2016/6/1,4,108.5
Sarawak,2016/7/1,4,108.5
Sarawak,2016/8/1,4,108.7
Sarawak,2016/9/1,4,108.7
Sarawak,2016/10/1,4,108.7
Sarawak,2016/11/1,4,108.8
Sarawak,2016/12/1,4,108.9
Sarawak,2017/1/1,4,108.9
Sarawak,2017/2/1,4,109
Sarawak,2017/3/1,4,109
Sarawak,2017/4/1,4,109
Sarawak,2017/5/1,4,109.2
Sarawak,2017/6/1,4,109.2
Sarawak,2017/7/1,4,109.2
Sarawak,2017/8/1,4,109.4
Sarawak,2017/9/1,4,109.4
Sarawak,2017/10/1,4,109.5
Sarawak,2017/11/1,4,109.9
Sarawak,2017/12/1,4,109.9
Sarawak,2018/1/1,4,109.9
Sarawak,2018/2/1,4,110.1
Sarawak,2018/3/1,4,110.1
Sarawak,2018/4/1,4,110.1
Sarawak,2018/5/1,4,110.4
Sarawak,2018/6/1,4,109.8
Sarawak,2018/7/1,4,109.8
Sarawak,2018/8/1,4,110
Sarawak,2018/9/1,4,110.2
Sarawak,2018/10/1,4,110.2
Sarawak,2018/11/1,4,110.8
Sarawak,2018/12/1,4,110.8
Sarawak,2019/1/1,4,110.8
Sarawak,2019/2/1,4,111
Sarawak,2019/3/1,4,111
Sarawak,2019/4/1,4,111
Sarawak,2019/5/1,4,111.1
Sarawak,2019/6/1,4,111.1
Sarawak,2019/7/1,4,111.1
Sarawak,2019/8/1,4,111.3
Sarawak,2019/9/1,4,111.3
Sarawak,2019/10/1,4,111.3
Sarawak,2019/11/1,4,111.8
Sarawak,2019/12/1,4,111.8
Sarawak,2020/1/1,4,111.8
Sarawak,2020/2/1,4,112.1
Sarawak,2020/3/1,4,112.1
Sarawak,2020/4/1,4,108.2
Sarawak,2020/5/1,4,108.2
Sarawak,2020/6/1,4,108.2
Sarawak,2020/7/1,4,108.2
Sarawak,2020/8/1,4,108.4
Sarawak,2020/9/1,4,108.4
Sarawak,2020/10/1,4,108.4
Sarawak,2020/11/1,4,108.4
Sarawak,2020/12/1,4,108.4
Sarawak,2021/1/1,4,108.4
Sarawak,2021/2/1,4,108.5
Sarawak,2021/3/1,4,108.6
Sarawak,2021/4/1,4,108.6
Sarawak,2021/5/1,4,108.7
Sarawak,2021/6/1,4,108.7
Sarawak,2021/7/1,4,108.7
Sarawak,2021/8/1,4,108.8
Sarawak,2021/9/1,4,108.8
Sarawak,2021/10/1,4,108.8
Sarawak,2021/11/1,4,108.9
Sarawak,2021/12/1,4,108.9
Sarawak,2022/1/1,4,109
Sarawak,2022/2/1,4,109.1
Sarawak,2022/3/1,4,109.1
Sarawak,2022/4/1,4,109.1
Sarawak,2022/5/1,4,109.7
Sarawak,2022/6/1,4,109.7
Sarawak,2022/7/1,4,109.8
Sarawak,2022/8/1,4,110.1
Sarawak,2022/9/1,4,110.1
Sarawak,2022/10/1,4,110.1
Sarawak,2022/11/1,4,110.2
Sarawak,2022/12/1,4,110.2
Sarawak,2023/1/1,4,110.3
Sarawak,2023/2/1,4,110.6
Sarawak,2023/3/1,4,110.6
Sarawak,2023/4/1,4,110.6
Sarawak,2023/5/1,4,110.9
Sarawak,2023/6/1,4,110.9
Sarawak,2023/7/1,4,110.9
Sarawak,2023/8/1,4,112.8
Sarawak,2023/9/1,4,112.8
Sarawak,2023/10/1,4,112.8
Sarawak,2023/11/1,4,113.5
Sarawak,2023/12/1,4,113.5
Sarawak,2024/1/1,4,113.5
Sarawak,2024/2/1,4,113.6
Sarawak,2024/3/1,4,118.3
Sarawak,2024/4/1,4,118.3
Sarawak,2024/5/1,4,118.8
Sarawak,2024/6/1,4,118.8
Sarawak,2024/7/1,4,118.8
Sarawak,2024/8/1,4,119.2
Sarawak,2024/9/1,4,119.2
Sarawak,2024/10/1,4,119.2
Sarawak,2024/11/1,4,119.2
Sarawak,2024/12/1,4,119.2
Sarawak,2025/1/1,4,119.2
Sarawak,2025/2/1,4,119.8
Sarawak,2025/3/1,4,119.8
Sarawak,2025/4/1,4,119.8
Sarawak,2025/5/1,4,120
Sarawak,2025/6/1,4,120
Sarawak,2025/7/1,4,120
Sarawak,2025/8/1,4,120.3
Sarawak,2025/9/1,4,120.3
Sarawak,2025/10/1,4,120.3
Sarawak,2025/11/1,4,121.2
Sarawak,2025/12/1,4,121.2
Sarawak,2026/1/1,4,121.2
Sarawak,2026/2/1,4,121.9
Sarawak,2026/3/1,4,121.9
Selangor,2010/1/1,4,99.6
Selangor,2010/2/1,4,99.7
Selangor,2010/3/1,4,99.7
Selangor,2010/4/1,4,99.7
Selangor,2010/5/1,4,100
Selangor,2010/6/1,4,100
Selangor,2010/7/1,4,100
Selangor,2010/8/1,4,100
Selangor,2010/9/1,4,100
Selangor,2010/10/1,4,100
Selangor,2010/11/1,4,100.7
Selangor,2010/12/1,4,100.7
Selangor,2011/1/1,4,100.7
Selangor,2011/2/1,4,101.1
Selangor,2011/3/1,4,101.1
Selangor,2011/4/1,4,101.2
Selangor,2011/5/1,4,101.6
Selangor,2011/6/1,4,101.8
Selangor,2011/7/1,4,101.8
Selangor,2011/8/1,4,102.1
Selangor,2011/9/1,4,102.1
Selangor,2011/10/1,4,102.1
Selangor,2011/11/1,4,102.5
Selangor,2011/12/1,4,102.5
Selangor,2012/1/1,4,102.5
Selangor,2012/2/1,4,103
Selangor,2012/3/1,4,103
Selangor,2012/4/1,4,103
Selangor,2012/5/1,4,103.3
Selangor,2012/6/1,4,103.3
Selangor,2012/7/1,4,103.3
Selangor,2012/8/1,4,104.4
Selangor,2012/9/1,4,104.4
Selangor,2012/10/1,4,104.4
Selangor,2012/11/1,4,104.4
Selangor,2012/12/1,4,104.4
Selangor,2013/1/1,4,104.4
Selangor,2013/2/1,4,104.5
Selangor,2013/3/1,4,104.6
Selangor,2013/4/1,4,104.6
Selangor,2013/5/1,4,106.1
Selangor,2013/6/1,4,106.1
Selangor,2013/7/1,4,106.1
Selangor,2013/8/1,4,106.2
Selangor,2013/9/1,4,106.2
Selangor,2013/10/1,4,106.2
Selangor,2013/11/1,4,107.2
Selangor,2013/12/1,4,107.2
Selangor,2014/1/1,4,108.2
Selangor,2014/2/1,4,108.9
Selangor,2014/3/1,4,108.9
Selangor,2014/4/1,4,108.9
Selangor,2014/5/1,4,109.7
Selangor,2014/6/1,4,109.7
Selangor,2014/7/1,4,109.7
Selangor,2014/8/1,4,110.2
Selangor,2014/9/1,4,110.2
Selangor,2014/10/1,4,110.2
Selangor,2014/11/1,4,111.6
Selangor,2014/12/1,4,111.6
Selangor,2015/1/1,4,111.6
Selangor,2015/2/1,4,112.8
Selangor,2015/3/1,4,112.2
Selangor,2015/4/1,4,112.8
Selangor,2015/5/1,4,113.5
Selangor,2015/6/1,4,113.5
Selangor,2015/7/1,4,113.5
Selangor,2015/8/1,4,114.2
Selangor,2015/9/1,4,114.2
Selangor,2015/10/1,4,114.2
Selangor,2015/11/1,4,115
Selangor,2015/12/1,4,115
Selangor,2016/1/1,4,115.2
Selangor,2016/2/1,4,115.6
Selangor,2016/3/1,4,115.6
Selangor,2016/4/1,4,115.6
Selangor,2016/5/1,4,116.4
Selangor,2016/6/1,4,116.4
Selangor,2016/7/1,4,116.4
Selangor,2016/8/1,4,117
Selangor,2016/9/1,4,117
Selangor,2016/10/1,4,117.1
Selangor,2016/11/1,4,117.7
Selangor,2016/12/1,4,117.7
Selangor,2017/1/1,4,117.7
Selangor,2017/2/1,4,118.9
Selangor,2017/3/1,4,119
Selangor,2017/4/1,4,119
Selangor,2017/5/1,4,119.6
Selangor,2017/6/1,4,119.6
Selangor,2017/7/1,4,119.6
Selangor,2017/8/1,4,121.3
Selangor,2017/9/1,4,121.3
Selangor,2017/10/1,4,121.3
Selangor,2017/11/1,4,121.9
Selangor,2017/12/1,4,121.9
Selangor,2018/1/1,4,121.9
Selangor,2018/2/1,4,122.8
Selangor,2018/3/1,4,122.8
Selangor,2018/4/1,4,122.8
Selangor,2018/5/1,4,123.4
Selangor,2018/6/1,4,122.8
Selangor,2018/7/1,4,123.3
Selangor,2018/8/1,4,124.2
Selangor,2018/9/1,4,124.5
Selangor,2018/10/1,4,124.5
Selangor,2018/11/1,4,124.7
Selangor,2018/12/1,4,124.7
Selangor,2019/1/1,4,124.8
Selangor,2019/2/1,4,125.6
Selangor,2019/3/1,4,125.6
Selangor,2019/4/1,4,125.6
Selangor,2019/5/1,4,126
Selangor,2019/6/1,4,126
Selangor,2019/7/1,4,126
Selangor,2019/8/1,4,127.1
Selangor,2019/9/1,4,127.1
Selangor,2019/10/1,4,127.1
Selangor,2019/11/1,4,127.5
Selangor,2019/12/1,4,127.6
Selangor,2020/1/1,4,127.7
Selangor,2020/2/1,4,127.8
Selangor,2020/3/1,4,127.8
Selangor,2020/4/1,4,123.6
Selangor,2020/5/1,4,123.4
Selangor,2020/6/1,4,123.4
Selangor,2020/7/1,4,123.4
Selangor,2020/8/1,4,123.6
Selangor,2020/9/1,4,123.6
Selangor,2020/10/1,4,123.6
Selangor,2020/11/1,4,123.6
Selangor,2020/12/1,4,123.6
Selangor,2021/1/1,4,126.9
Selangor,2021/2/1,4,127.1
Selangor,2021/3/1,4,127.1
Selangor,2021/4/1,4,127.2
Selangor,2021/5/1,4,127.2
Selangor,2021/6/1,4,127.2
Selangor,2021/7/1,4,124.2
Selangor,2021/8/1,4,124.4
Selangor,2021/9/1,4,124.5
Selangor,2021/10/1,4,127.5
Selangor,2021/11/1,4,128
Selangor,2021/12/1,4,128.1
Selangor,2022/1/1,4,128.2
Selangor,2022/2/1,4,128.3
Selangor,2022/3/1,4,128.4
Selangor,2022/4/1,4,128.4
Selangor,2022/5/1,4,129.3
Selangor,2022/6/1,4,129.3
Selangor,2022/7/1,4,129.3
Selangor,2022/8/1,4,129.8
Selangor,2022/9/1,4,129.8
Selangor,2022/10/1,4,129.8
Selangor,2022/11/1,4,129.9
Selangor,2022/12/1,4,129.9
Selangor,2023/1/1,4,130
Selangor,2023/2/1,4,130.8
Selangor,2023/3/1,4,130.8
Selangor,2023/4/1,4,130.8
Selangor,2023/5/1,4,131
Selangor,2023/6/1,4,131
Selangor,2023/7/1,4,131
Selangor,2023/8/1,4,131
Selangor,2023/9/1,4,131
Selangor,2023/10/1,4,131
Selangor,2023/11/1,4,131.3
Selangor,2023/12/1,4,131.3
Selangor,2024/1/1,4,132.1
Selangor,2024/2/1,4,133.3
Selangor,2024/3/1,4,133.3
Selangor,2024/4/1,4,133.3
Selangor,2024/5/1,4,134.5
Selangor,2024/6/1,4,134.5
Selangor,2024/7/1,4,134.5
Selangor,2024/8/1,4,134.6
Selangor,2024/9/1,4,134.5
Selangor,2024/10/1,4,134.6
Selangor,2024/11/1,4,135.4
Selangor,2024/12/1,4,135.4
Selangor,2025/1/1,4,136
Selangor,2025/2/1,4,137.2
Selangor,2025/3/1,4,137.2
Selangor,2025/4/1,4,137.2
Selangor,2025/5/1,4,137.5
Selangor,2025/6/1,4,137.5
Selangor,2025/7/1,4,136.9
Selangor,2025/8/1,4,136.7
Selangor,2025/9/1,4,137.5
Selangor,2025/10/1,4,136.7
Selangor,2025/11/1,4,136.7
Selangor,2025/12/1,4,137.1
Selangor,2026/1/1,4,137.5
Selangor,2026/2/1,4,137.9
Selangor,2026/3/1,4,138
Terengganu,2010/1/1,4,98.7
Terengganu,2010/2/1,4,99.4
Terengganu,2010/3/1,4,99.4
Terengganu,2010/4/1,4,99.4
Terengganu,2010/5/1,4,99.8
Terengganu,2010/6/1,4,99.8
Terengganu,2010/7/1,4,99.8
Terengganu,2010/8/1,4,100.5
Terengganu,2010/9/1,4,100.5
Terengganu,2010/10/1,4,100.5
Terengganu,2010/11/1,4,101
Terengganu,2010/12/1,4,101.1
Terengganu,2011/1/1,4,101.1
Terengganu,2011/2/1,4,101.5
Terengganu,2011/3/1,4,101.5
Terengganu,2011/4/1,4,101.6
Terengganu,2011/5/1,4,102.1
Terengganu,2011/6/1,4,102.3
Terengganu,2011/7/1,4,102.4
Terengganu,2011/8/1,4,102.9
Terengganu,2011/9/1,4,102.9
Terengganu,2011/10/1,4,102.9
Terengganu,2011/11/1,4,102.8
Terengganu,2011/12/1,4,102.8
Terengganu,2012/1/1,4,102.9
Terengganu,2012/2/1,4,103.5
Terengganu,2012/3/1,4,103.5
Terengganu,2012/4/1,4,103.5
Terengganu,2012/5/1,4,103.6
Terengganu,2012/6/1,4,103.6
Terengganu,2012/7/1,4,103.6
Terengganu,2012/8/1,4,104.1
Terengganu,2012/9/1,4,104.1
Terengganu,2012/10/1,4,104.1
Terengganu,2012/11/1,4,104.4
Terengganu,2012/12/1,4,104.4
Terengganu,2013/1/1,4,104.4
Terengganu,2013/2/1,4,104.8
Terengganu,2013/3/1,4,104.8
Terengganu,2013/4/1,4,104.8
Terengganu,2013/5/1,4,105.3
Terengganu,2013/6/1,4,105.3
Terengganu,2013/7/1,4,105.3
Terengganu,2013/8/1,4,105.7
Terengganu,2013/9/1,4,105.7
Terengganu,2013/10/1,4,105.7
Terengganu,2013/11/1,4,106.1
Terengganu,2013/12/1,4,106.1
Terengganu,2014/1/1,4,106.6
Terengganu,2014/2/1,4,107.6
Terengganu,2014/3/1,4,107.6
Terengganu,2014/4/1,4,107.6
Terengganu,2014/5/1,4,108
Terengganu,2014/6/1,4,108
Terengganu,2014/7/1,4,108
Terengganu,2014/8/1,4,107.9
Terengganu,2014/9/1,4,107.9
Terengganu,2014/10/1,4,107.9
Terengganu,2014/11/1,4,108.5
Terengganu,2014/12/1,4,108.6
Terengganu,2015/1/1,4,108.6
Terengganu,2015/2/1,4,108.9
Terengganu,2015/3/1,4,108.5
Terengganu,2015/4/1,4,109.1
Terengganu,2015/5/1,4,110.6
Terengganu,2015/6/1,4,110.6
Terengganu,2015/7/1,4,110.6
Terengganu,2015/8/1,4,111.1
Terengganu,2015/9/1,4,111.1
Terengganu,2015/10/1,4,111.1
Terengganu,2015/11/1,4,111.1
Terengganu,2015/12/1,4,111.1
Terengganu,2016/1/1,4,111.3
Terengganu,2016/2/1,4,111.5
Terengganu,2016/3/1,4,111.5
Terengganu,2016/4/1,4,111.5
Terengganu,2016/5/1,4,111.6
Terengganu,2016/6/1,4,111.6
Terengganu,2016/7/1,4,111.6
Terengganu,2016/8/1,4,111.6
Terengganu,2016/9/1,4,111.6
Terengganu,2016/10/1,4,111.7
Terengganu,2016/11/1,4,111.8
Terengganu,2016/12/1,4,111.8
Terengganu,2017/1/1,4,111.8
Terengganu,2017/2/1,4,112.4
Terengganu,2017/3/1,4,112.4
Terengganu,2017/4/1,4,112.4
Terengganu,2017/5/1,4,112.8
Terengganu,2017/6/1,4,112.8
Terengganu,2017/7/1,4,112.8
Terengganu,2017/8/1,4,112.9
Terengganu,2017/9/1,4,112.9
Terengganu,2017/10/1,4,112.9
Terengganu,2017/11/1,4,113.2
Terengganu,2017/12/1,4,113.2
Terengganu,2018/1/1,4,113.2
Terengganu,2018/2/1,4,113.4
Terengganu,2018/3/1,4,113.4
Terengganu,2018/4/1,4,113.4
Terengganu,2018/5/1,4,113.8
Terengganu,2018/6/1,4,113.1
Terengganu,2018/7/1,4,113.7
Terengganu,2018/8/1,4,114.2
Terengganu,2018/9/1,4,114.4
Terengganu,2018/10/1,4,114.4
Terengganu,2018/11/1,4,114.5
Terengganu,2018/12/1,4,114.5
Terengganu,2019/1/1,4,114.5
Terengganu,2019/2/1,4,114.8
Terengganu,2019/3/1,4,114.8
Terengganu,2019/4/1,4,114.8
Terengganu,2019/5/1,4,115
Terengganu,2019/6/1,4,115
Terengganu,2019/7/1,4,115
Terengganu,2019/8/1,4,115
Terengganu,2019/9/1,4,115
Terengganu,2019/10/1,4,115
Terengganu,2019/11/1,4,115.2
Terengganu,2019/12/1,4,115.2
Terengganu,2020/1/1,4,115.2
Terengganu,2020/2/1,4,115.3
Terengganu,2020/3/1,4,115.3
Terengganu,2020/4/1,4,109.8
Terengganu,2020/5/1,4,109.8
Terengganu,2020/6/1,4,109.8
Terengganu,2020/7/1,4,109.8
Terengganu,2020/8/1,4,109.8
Terengganu,2020/9/1,4,109.8
Terengganu,2020/10/1,4,109.8
Terengganu,2020/11/1,4,109.9
Terengganu,2020/12/1,4,109.9
Terengganu,2021/1/1,4,114.2
